Document ID,Department,class_ids,text_file
7801847,Sales,27,"TripSolutionOnline.comis an online travel booking portal of Aall Solution Trip India Private Limited &amp; company is established in January 2015.The company is providing its clients with hassle free services especially in travel industry. The company today has grown in prominence to become one of the leading Travel Company. In  a  quest to provide best-in-class services, our team continuously strives to add more products &amp; services giving our clients numerous options for selecting their dream leisure &amp; vacations.VisionFor a tour and travels company, we do pretty much everything – from booking hotel rooms and flights to offering international vacation packages, as well as helping you locate the most popular travel destinations in India. In addition, we not only deal in economical international vacation packages, but also specialize in customized tourist destination packages within India.We are no ordinary tour operator in India. We know that time is in short supply for everyone, and that’s why we strive harder each day to make that one vacation you take or that one business conference you attend as comfortable and memorable as we possibly can. Our aim is to not provide you with just any package that fits your budget, but to provide you an experience that you’ll cherish for years to come.The objective is to get you the best for every penny’s worth, because for us, booking your vacation or blocking dates for an official trip aren’t just business transactions, rather opportunities to delight you. You see, we believe that happy customers make happy companies. And we practice it too. And that’s where the difference lies - between us and the other travel agencies in India.MissionTo make the travel experience of every individual completely worry free by providing services that are innovative to provide our client the highest standard of services wherein each and every individual availing our services is a happy and satisfied customer.Comapany Name is tripsolutiononline.com.Job keywords are marketing, support, sales, advertising,cold, planning, calling, strategic.Job Industry is Travel / Tourism.Other skills required are cold,planning,calling,strategic.Job departments are Sales / BD.Salary provided is Rs 1.0  - 2.0 Lakh/Yr.Job Description is as follows : The primary role of the TSM/TSO is to prospect for new clients/Franchise/Travel Agents by networking, references, cold calling,advertising or other means of generating interest from potential clients. They must then plan persuasive approaches andpitches that will convince potential clients to do business with the company. They must develop a rapport with new clients, andset targets for sales and provide support that will continually improve the relationship. They are also required to grow andretain existing accounts by presenting new solutions and services to clients.TSM/TSO work with mid and senior levelmanagement, marketing, and technical staff. He/she may manage the activities of others responsible for developing businessfor the company. Strategic planning is a key part of this job description, since it is the TSM/TSO&rsquo;s esposiility to deelop thepipeline of new business coming in to the company. This requires a thorough knowledge of the market, the solutions/servicesthe opay a poide, ad of the opay&rsquo;s opetitos. While the exact responsibilities will vary from company tocompany."
8169434,Sales,27,"BookMyTourNow is India's leading online travel company founded in the year 2014. It started with offline Holiday Packages and Hotel bookings and has an online marketplace today. BookMyTourNow is the only travel-company which is non-funded yet profitable, even though all of our foreign-funded competitors are in losses! BookMyTourNow is the consumer brand of India's leading online travel company EELYSIUM INFOTAINMENT &amp; TECHNOLOGIES LLP. We strive to maintain an open culture where everyone is a hands-on contributor and feels comfortable sharing ideas and opinions. Our team spends hours designing each new feature and obsesses about the smallest of details. Created to empower the Indian traveller with instant booking and comprehensive choices, It aimed to offer a range of best-value products and services along with cutting-edge technology and dedicated round-the-clock customer support.After consolidating its position in the market as a brand recognised for its reliability and transparency, BookMyTourNow followed its success in India after starting operations in 2014.With the foresight to seize the opportunities in the domestic travel market, brought on by a slew of new airlines, BookMyTourNow offered travellers the convenience of online travel bookings at rock-bottom prices. Rapidly, BookMyTourNow became the preferred choice of millions of travellers who were delighted to be empowered by a few mouse clicks!BookMyTourNow ’s rise has been lead by the vision and the spirit of each one of its employees, for whom no idea was too big and no problem too difficult. With untiring innovation and determination,BookMyTourNow proactively began to diversify its product offering, adding a variety of online and offline products and services.BookMyTourNow also stayed ahead of the curve by continually evolving its technology to meet the ever changing demands of the rapidly developing global travel market.Steadily establishing itself across India and the world, BookMyTourNow simultaneously nurtured the growth of its offline businesses like its franchises and affiliates simultaneously, augmenting the brand’s already strong retail presence further. It is a one-stop-travel-shop that offers the broadest selection of travel products and services in India.BookMyTourNow ’s Products• International and Domestic Air Tickets, Holiday Packages and Hotels• Domestic Bus• Private Car and Taxi Rentals• Visa Support• Travel Insurance• B2B and Affiliate ServicesComapany Name is BookMyTourNow.Job keywords are cold calling ,   negotiation ,   c,Area Mapping ,   prospecting ,   closing , p, ate HR team members ,   consultants.Job Industry is Travel / Tourism.Other skills required are Area Mapping,prospecting,closing,p,ate HR team members,consultants.Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8153930,Sales,27,"Colorful Vacations provide travel, tourism related solutions to the free individuals as well as corporate groups. Our company competency lies in designing the best services which is only for you. Agency ensures a vicarious experience of your desired trip before you experience it. To ensure the delivery to be effective and efficient our travel agency involves only the experts from our team who work on their expertise.Comapany Name is Colorful Vacations Private limited.Job keywords are Generating own leads ,  destination packages.Job Industry is Travel / Tourism.Other skills required are Generating own leads,destination packages.Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8284583,Sales,27,"Best way HR solutions is one of the specialist Placement Consultancy in India and abroad with a focus on providing Executive Search, Headhunting, Permanent Staffing, Temporary staffing and HR Services Outsourcing . We cater to manpower requirements of the various sectors at junior, middle and senior management levels–National and International staffing. In our international staffing we recruiter Doctors in Middle East and Malaysia. We assist our Clients in creating and developing their human capital by providing top quality HR services with international standards. We strive to be the first choice in the supply of staffing solutions to local and international businesses through partnership with clients and fulfilling the expectations of our candidatesOur promoter director has rich experience of more than 15 years in various corporates, with his able guidance Our young and proficient teamComapany Name is [Company Hidden].Job keywords are negotiation, marketing, target, sales,development, corporate, direct, business.Job Industry is Travel / Tourism.Other skills required are development,corporate,direct,business.Job departments are Sales / BD.Salary provided is Rs 2.5  - 3.0 Lakh/Yr.Job Description is as follows : Executive Sales BangaloreCOMPANY - Smassh entertainment pvt ltd.salary - 2.5 to 3 LacJob profileField Trip to assigned areas for developing the Business through salesTarget Chasing negotiation and relationship buildingShould have relevant database of potential clientsAny graduateskindly revert back with your updated resume immediately if you interested for this job."
8136539,Sales,27,"TripSolutionOnline.comis an online travel booking portal of Aall Solution Trip India Private Limited &amp; company is established in January 2015.The company is providing its clients with hassle free services especially in travel industry. The company today has grown in prominence to become one of the leading Travel Company. In  a  quest to provide best-in-class services, our team continuously strives to add more products &amp; services giving our clients numerous options for selecting their dream leisure &amp; vacations.VisionFor a tour and travels company, we do pretty much everything – from booking hotel rooms and flights to offering international vacation packages, as well as helping you locate the most popular travel destinations in India. In addition, we not only deal in economical international vacation packages, but also specialize in customized tourist destination packages within India.We are no ordinary tour operator in India. We know that time is in short supply for everyone, and that’s why we strive harder each day to make that one vacation you take or that one business conference you attend as comfortable and memorable as we possibly can. Our aim is to not provide you with just any package that fits your budget, but to provide you an experience that you’ll cherish for years to come.The objective is to get you the best for every penny’s worth, because for us, booking your vacation or blocking dates for an official trip aren’t just business transactions, rather opportunities to delight you. You see, we believe that happy customers make happy companies. And we practice it too. And that’s where the difference lies - between us and the other travel agencies in India.MissionTo make the travel experience of every individual completely worry free by providing services that are innovative to provide our client the highest standard of services wherein each and every individual availing our services is a happy and satisfied customer.Comapany Name is tripsolutiononline.com.Job keywords are marketing, management, sales,development, channel, business.Job Industry is Travel / Tourism.Other skills required are development,channel,business.Job departments are Sales / BD.Salary provided is Rs 1.0  - 2.0 Lakh/Yr.Job Description is as follows : The primary role of the TSM/TSO is to prospect for new clients/Franchise/Travel Agents by networking, references, cold calling,advertising or other means of generating interest from potential clients. They must then plan persuasive approaches andpitches that will convince potential clients to do business with the company. They must develop a rapport with new clients, andset targets for sales and provide support that will continually improve the relationship. They are also required to grow andretain existing accounts by presenting new solutions and services to clients.TSM/TSO work with mid and senior levelmanagement, marketing, and technical staff. He/she may manage the activities of others responsible for developing businessfor the company. Strategic planning is a key part of this job description, since it is the TSM/TSO&rsquo;s esposiility to deelop thepipeline of new business coming in to the company. This requires a thorough knowledge of the market, the solutions/servicesthe opay a poide, ad of the opay&rsquo;s opetitos. While the exact responsibilities will vary from company tocompany, the main duties of the TSM/TSO can be summarized as follows:New Business Developmento Prospect for potential new clients/TA and turn this into increased business.o Cold call as appropriate within your market or geographic area to ensure a robust pipeline of opportunities.o Meet potential clients by growing, maintaining, and leveraging your network.o Identify potential clients, and the decision makers within the client organization.o Research and build relationships with new clients.o Set up meetings between client decision makes ad opay&rsquo;s patie leades / Principals.o Plan approaches and pitches.o Wok ith tea to deelop poposals that speaks to the liet&rsquo;s eeds, oes, ad ojeties.o Participate in pricing the solution/service.o Handle objections by clarifying, emphasizing agreements and working through differences to a positive conclusion.o Use a variety of styles to persuade or negotiate appropriately.o Present an image that mirrors that of the client.Business Development Planningo Attend industry functions, such as association events and conferences, and provide feedback and information on market andcreative trends.o Present to and consult with mid and senior level management on business trends with a view to developing new services,products and distribution/ franchise channels.o Identify opportunities for campaigns, services and distribution channels that will lead to an increase in sales.o Usig koledge of the aket ad opetitos, idetify ad deelop the opay&rsquo;s uiue sellig popositios addifferentiators.Management and Researcho Submit weekly/monthly progress reports and ensure data is accurate.o Esue that data is auately eteed ad aaged ithi the opay&rsquo;s CRM o othe sales aageet syste.o Forecast sales targets and ensure they are met by the team.o Track and record activity on accounts and help to close deals to meet these targets.o Work with marketing staff to ensure that prerequisites (like prequalification or getting on a Travel Agents list) are fulfilledwithin a timely manner.o Ensure all team members represent the company in the best light.o Present business development training and mentoring to business developers and other internal staff.o Reseah ad deelop a thoough udestadig of the opay&rsquo;s people ad apailities.o Undestad the opay&rsquo;s goal ad pupose so that ill otiual to ehae the opay&rsquo;s pefoae.."
8165839,Sales,27,"BookMyTourNow is India's leading online travel company founded in the year 2014. It started with offline Holiday Packages and Hotel bookings and has an online marketplace today. BookMyTourNow is the only travel-company which is non-funded yet profitable, even though all of our foreign-funded competitors are in losses! BookMyTourNow is the consumer brand of India's leading online travel company EELYSIUM INFOTAINMENT &amp; TECHNOLOGIES LLP. We strive to maintain an open culture where everyone is a hands-on contributor and feels comfortable sharing ideas and opinions. Our team spends hours designing each new feature and obsesses about the smallest of details. Created to empower the Indian traveller with instant booking and comprehensive choices, It aimed to offer a range of best-value products and services along with cutting-edge technology and dedicated round-the-clock customer support.After consolidating its position in the market as a brand recognised for its reliability and transparency, BookMyTourNow followed its success in India after starting operations in 2014.With the foresight to seize the opportunities in the domestic travel market, brought on by a slew of new airlines, BookMyTourNow offered travellers the convenience of online travel bookings at rock-bottom prices. Rapidly, BookMyTourNow became the preferred choice of millions of travellers who were delighted to be empowered by a few mouse clicks!BookMyTourNow ’s rise has been lead by the vision and the spirit of each one of its employees, for whom no idea was too big and no problem too difficult. With untiring innovation and determination,BookMyTourNow proactively began to diversify its product offering, adding a variety of online and offline products and services.BookMyTourNow also stayed ahead of the curve by continually evolving its technology to meet the ever changing demands of the rapidly developing global travel market.Steadily establishing itself across India and the world, BookMyTourNow simultaneously nurtured the growth of its offline businesses like its franchises and affiliates simultaneously, augmenting the brand’s already strong retail presence further. It is a one-stop-travel-shop that offers the broadest selection of travel products and services in India.BookMyTourNow ’s Products• International and Domestic Air Tickets, Holiday Packages and Hotels• Domestic Bus• Private Car and Taxi Rentals• Visa Support• Travel Insurance• B2B and Affiliate ServicesComapany Name is BookMyTourNow.Job keywords are corporate hr team members,  customized online recruitment solutions , sell high-end,  consultants, interact with b2b clients,  recruiters.Job Industry is Travel / Tourism.Other skills required are corporate hr team members,customized online recruitment solutions,sell high-end,consultants,interact with b2b clients,recruiters.Job departments are Sales / BD.Salary provided is Rs 1.5  - 3.5 Lakh/Yr.Job Description is as follows : Job DescriptionKey Responsibilities of the role:&nbsp;* Selling online recruitment solutions to corporate clients by assessing their business requirements.&nbsp;* Achieving sales targets through new client acquisition and growing existing client base.&nbsp;* Area Mapping, cold calling, prospecting, negotiation, closing on commercials and deals. Building and managing strong relationships with customers.&nbsp;* Here you will: Sell high-end, customized online recruitment solutions ,Interact with B2B clients, recruiters, corporate HR team members, consultants etc Exposure to EndtoEnd Sales cycle&nbsp;* Attractive incentives &amp; performance rewards and recognition."
8057230,Sales,27," Comapany Name is Orion Inbound private Limited.Job keywords are value  ,   capabilities to clients  ,  good communication skills ,   Maintained effective  ,  relationship.Job Industry is Travel / Tourism.Other skills required are value,capabilities to clients,good communication skills,Maintained effective,relationship.Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8084926,Sales,27,"Welcome to Harry International ISO Certified Constant CompanyClint Company of Harry International One Stop SolutionComapany Name is H I Consultancy.Job keywords are Business development  ,  sales  ,  marketing,.Job Industry is Travel / Tourism.Other skills required are  .Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8394450,Sales,27," Comapany Name is T.Y. Tours &amp; Travels.Job keywords are sales,client relationships.Job Industry is Travel / Tourism.Other skills required are client relationships.Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8343628,Sales,27," Comapany Name is ResBird Technologies Pvt. Ltd. (Amadeus India).Job keywords are sales presentations  ,  business development  ,  b2b  ,  amadeus,.Job Industry is Travel / Tourism.Other skills required are  .Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8351253,Sales,27,"Saksham Universal is a Management &amp; HR Consulting firm , providing business consulting solutions to individuals &amp; corporate clients both in India &amp; Abroad.Comapany Name is Saksham Consulting.Job keywords are marketing, management, sales,development, direct, business.Job Industry is Travel / Tourism.Other skills required are development,direct,business.Job departments are Sales / BD.Salary provided is Rs 4.0  - 6 Lakh/Yr.Job Description is as follows : To meet sales targets&bull;To generate leads and inquiries&bull;To visit prospective customer and existing customers&bull;To demonstrate software products&bull;To prepare quotations and follow up&bull;To bring in orders&bull;Technology savvy&bull;Experience in selling to Manufacturing Industry is preferred."
8345564,Sales,27,"The company and its affiliates develop, manufacture, and distribute high quality kitchenware headquartered in the USA.The company has grown rapidly to become the world leader in kitchen innovation &amp; cookware manufacturing. Their manufacturing spread across the globe creates over 100 cookware lines that are distributed in over 40 countries.The company is seeking positive and dedicated people to join their team across India.If you are looking for a dynamic work environment full of opportunities for professional development and individual growth, this would be a good opportunity.The company is committed to acknowledge and reward performance and achievements throughout the entire company.Comapany Name is CONSIUS IT CONSULTING AND HR SERVICES PVT LTD.Job keywords are sales ,   business development,.Job Industry is Travel / Tourism.Other skills required are  .Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8343836,Sales,27," Comapany Name is Praxis Services Private Limited.Job keywords are hospitality ,  communication ,  hotel management ,  bhm,opera reservation.Job Industry is Travel / Tourism.Other skills required are opera reservation.Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8343634,Sales,27," Comapany Name is ResBird Technologies Pvt. Ltd. (Amadeus India).Job keywords are sales presentations  ,  business development  ,  b2b  ,  amadeus,.Job Industry is Travel / Tourism.Other skills required are  .Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8256845,Sales,27,"We as a dynamic group of experienced and qualified professionals.One of largest industry in pharmaComapany Name is Aim Job Placement.Job keywords are marketing, management, sales,development, brand, business.Job Industry is Travel / Tourism.Other skills required are development,brand,business.Job departments are Sales / BD.Salary provided is Rs 2.0  - 4.0 Lakh/Yr.Job Description is as follows : Managing all marketing for the company and activities within the marketing department.Developing the marketing strategy for the company in line with company objectives.Co-ordinating marketing campaigns with sales activities.Overseeing the company&rsquo;s marketing budget.Creation and publication of all marketing material in line with marketing plans.Planning and implementing promotional campaigns.Manage and improve lead generation campaigns, measuring results.Monitor and report on effectiveness of marketing communications.Working closely with design agencies and assisting with new product launches.Maintain effective internal communications to ensure that all relevant company functions are kept informed of marketing objectives.Analysing potential strategic partner relationships for company marketing.Masters degree in Marketing.Strong analytical and project management skills.Confident and dynamic personality.Minimum Experience 2yrs in marketing&nbsp;&nbsp;."
8343654,Sales,27," Comapany Name is ResBird Technologies Pvt. Ltd. (Amadeus India).Job keywords are interpersonal  ,   presentation skills  ,  strong grasping  ,   convincing abilities.Job Industry is Travel / Tourism.Other skills required are interpersonal,presentation skills,strong grasping,convincing abilities.Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8343620,Sales,27," Comapany Name is ResBird Technologies Pvt. Ltd. (Amadeus India).Job keywords are ticketing,fares  ,  refunds ,   cancellation.Job Industry is Travel / Tourism.Other skills required are fares,refunds,cancellation.Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8153832,Sales,27," Comapany Name is ResBird Technologies Pvt. Ltd. (Amadeus India).Job keywords are Business Development  ,  sales  ,  marketing,.Job Industry is Travel / Tourism.Other skills required are  .Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
7995237,Sales,27," Comapany Name is IT DOSE INFOSYSTEMS.Job keywords are hiring, sales,cce, travel, outbound, agent.Job Industry is Travel / Tourism.Other skills required are cce,travel,outbound,agent.Job departments are Sales / BD,Sales Support / MIS.Salary provided is Rs 1.5  - 2.5 Lakh/Yr.Job Description is as follows : Hiring for Travel sales processOutbound Sales Experience requiredSalary upto 22k inhand6 days working(Rotational Sat off/Sunday fixed off)Contact:7840027963Candidates with reservation exp can also apply for reservation process."
8164592,Sales,27," Comapany Name is Alp Consulting Ltd.Job keywords are Exceptional customer service skills , sales abilities.Job Industry is Travel / Tourism.Other skills required are Exceptional customer service skills,sales abilities.Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
7960053,Sales,27,"Immigration Overseas Pvt. Ltd28, Tribhuvan Complex, Ishwer Nagar, NFC, New DelhiCANADA, HONG KONG &amp; AUSTRALIA PR Process.Comapany Name is Immigration Overseas Pvt Ltd...Job keywords are .Job Industry is Travel / Tourism.Other skills required are  .Job departments are Pre-Sales,Sales / BD.Salary provided is Rs 22  - 34 Lakh/Yr.Job Description is as follows : Send me Jobs like thisyour profession is in high demand in Overseas,If you want to move Permanently in CANADA ,AUSTRALIA on skilled &amp; family visa with job assistance services.You may apply to this job or call us to check your eligibility.&nbsp;Contact No. 01143445000Salary:USD&nbsp;55,000 - 75,000 P.A.."
8343842,Sales,27," Comapany Name is Praxis Services Private Limited.Job keywords are sales ,  business Development,.Job Industry is Travel / Tourism.Other skills required are  .Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8165628,Sales,27,"SimpliHire is IT Recruitment Company. We are providing immediate joining professionals especially in IT Software industries. Our services cost is very nominal compare to market rate.Comapany Name is Simpli Hire.Job keywords are Business Development ,  Lead Generation,.Job Industry is Travel / Tourism.Other skills required are  .Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8343840,Sales,27," Comapany Name is Praxis Services Private Limited.Job keywords are sales ,  business Development,.Job Industry is Travel / Tourism.Other skills required are  .Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8141100,Sales,27, Comapany Name is r2r consultants.Job keywords are Ensure transactions are being done on that tool.Job Industry is Travel / Tourism.Other skills required are Ensure transactions are being done on that tool.Job departments are Sales / BD.Salary provided is .Job Description is as follows : .
7860764,Sales,27," Comapany Name is Panoramic Universal Limited.Job keywords are tourism, mice, tours, sales,lead, generation, travel, leisure, corporate, events.Job Industry is Travel / Tourism.Other skills required are lead,generation,travel,leisure,corporate,events.Job departments are Sales / BD.Salary provided is .Job Description is as follows : Create &amp; Maintain relationship with existing clients, acquire new clients. Generating leads via Cold calls, reference calls, sharing presentation to the corporates and responsible for sales conversion - to sell hotel room nights/ MICE/ FITs, GITs movements. of the corporates. Meet the defined targets from time to time. Maintain rapport with existing clients &amp; acquire more clients to meet the set goals Should have Good Corporate Clientele. Strong Communication skills, Interpersonal Skills, Team building, Negotiation Skills.."
8343672,Sales,27," Comapany Name is ResBird Technologies Pvt. Ltd. (Amadeus India).Job keywords are business development  ,  channel sales ,   travel sales,.Job Industry is Travel / Tourism.Other skills required are  .Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
7831498,Sales,27," Comapany Name is Alp Consulting Ltd.Job keywords are MUSTExceptional customer service skills  ,   sales abilities.Job Industry is Travel / Tourism.Other skills required are MUSTExceptional customer service skills,sales abilities.Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8260212,Sales,27," Comapany Name is Travel Designer Group.Job keywords are Business Development ,  sales  ,  marketing,.Job Industry is Travel / Tourism.Other skills required are  .Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8305745,Sales,27,"Colorful Vacations provide travel, tourism related solutions to the free individuals as well as corporate groups. Our company competency lies in designing the best services which is only for you. Agency ensures a vicarious experience of your desired trip before you experience it. To ensure the delivery to be effective and efficient our travel agency involves only the experts from our team who work on their expertise.Comapany Name is Colorful Vacations Private limited.Job keywords are sales,.Job Industry is Travel / Tourism.Other skills required are  .Job departments are Pre-Sales,Sales / BD.Salary provided is < Rs 50,000  - 3.5 Lakh/Yr.Job Description is as follows : Job Responsibilities:&bull; Attending to appointments, giving appropriate product presentations &amp; converting them into sales&bull; Explaining the destination packages.&bull; Creating desire for luxurious holidays and long-term holiday product.&bull; Generating own leads from the market for more presentations &amp; sales.&bull; Customer relationship to generate successful referral leads&bull; Maintaining healthy relationship with existing members&bull; Reporting in a prescribed format all calls, sales obtained from market &amp; other relevant market feed backs.&bull; Coordinating with internal operations to ensure the delivery of sale promisesJob Requirements:Good Communication SkillsTravel Background (Preferred)Want to pursue career in Travel SalesAbility to learnActive &amp; Enthusiastic."
7963476,Sales,27," Comapany Name is International Institute of Travel.Job keywords are marketing,Exceptional customer service  sales skills.Job Industry is Travel / Tourism.Other skills required are Exceptional customer service  sales skills.Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8003317,Sales,27," Comapany Name is tripsolutiononline.com.Job keywords are marketing, management, sales,development, channel, business.Job Industry is Travel / Tourism.Other skills required are development,channel,business.Job departments are Sales / BD.Salary provided is Rs 1.5  - 2.0 Lakh/Yr.Job Description is as follows : Prospect for potential new clients/TA and turn this into increased business.o Cold call as appropriate within your market or geographic area to ensure a robust pipeline of opportunities.o Meet potential clients by growing, maintaining, and leveraging your network.o Identify potential clients, and the decision makers within the client organization.o Research and build relationships with new clients.o Set up meetings between client decision makes ad opay&rsquo;s patie leades / Principals.o Plan approaches and pitches.o Wok ith tea to deelop poposals that speaks to the liet&rsquo;s eeds, oes, ad ojeties.o Participate in pricing the solution/service.o Handle objections by clarifying, emphasizing agreements and working through differences to a positive conclusion.o Use a variety of styles to persuade or negotiate appropriately.o Present an image that mirrors that of the client.."
6978067,Sales,27,"cmts is engaged in the data entry outsourcing and supply of skilled/semi skilled &amp; unskilled Manpower across the industry spectrum. Our pool of manpower ranges from professionals such as Sales &amp; technical professionals in different categories, IT professionals, aviation sector, technical profiles, engineers, non-technical in-house professionals, administrative profiles, Accountant, HR, Back office, Data Entry Operator etc. Our organization's goal is total clients satisfaction through quality and personalized delivery of each and every service. We therefore exist to cater the need of these prospecting employers/companies since our inception in 2008.Comapany Name is CMTS (Core Management &amp; Technical Services).Job keywords are Sales cum Business Development executive for Travle Industry at Saanewal, Ludhian.Job Industry is Travel / Tourism.Other skills required are Sales cum Business Development executive for Travle Industry at Saanewal,Ludhian.Job departments are Sales / BD.Salary provided is Rs 1.5  - 2.0 Lakh/Yr.Job Description is as follows : Need Urgent for Male candidates for sales Executive&nbsp; Post at Pharma division Company at Saanewal location.Post-&nbsp; Sales Cum Business Development executive in Travle Indsutry SaanewalExp-1-2,Yearssalary- 11-15K+ Traveling Allowances_Incentive+OTLocation- Saanewal Ludhiana, Near Bus stand&nbsp;Job DescriptionSend me Jobs like thisProvide our clients with the best travel package deals.Making Sales to meet the corporate clients and sales the Best tours and Travel packages.Offer prompt, accurate and courteous service to our clients.Assist our clients with reservations, transfers and changes.Respond to client questions, concerns and billing inquiries with the highest degree of professionalism.Secure new client sales and retention by providing exceptional customer care.Must demonstrate an enthusiastic, sales-oriented attitude.Excellent interpersonal and verbal/written communication skills.Should have a passion to work under pressure.Interested can call to Aditya kumar on 8527750087 or mail your cm on hr@cmts.in or cmts.hr@gmail.com."
8212408,Sales,27,"A furious welcome by Hosanna Tours and Travels, an one stop place in service which offers a variety of Domestics &amp; International tour packages for its customers. We assure that we will make the visitors to feel more than the comfort level.Personalized service is our specialty. We believe in quality service and we guarantee good value for your money and complete satisfaction of its customer is the motto of our company which is being accomplished with the help of most competent pool of human resources.Comapany Name is Hosanna Tours and Travels Pvt Ltd..Job keywords are Negotiate the terms of an agreement  ,   close sales.Job Industry is Travel / Tourism.Other skills required are Negotiate the terms of an agreement,close sales.Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8165614,Sales,27,"SimpliHire is IT Recruitment Company. We are providing immediate joining professionals especially in IT Software industries. Our services cost is very nominal compare to market rate.Comapany Name is Simpli Hire.Job keywords are tourism,Travel Consultant.Job Industry is Travel / Tourism.Other skills required are Travel Consultant.Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8343844,Sales,27," Comapany Name is Praxis Services Private Limited.Job keywords are sales ,  business Development,.Job Industry is Travel / Tourism.Other skills required are  .Job departments are Sales / BD.Salary provided is .Job Description is as follows : ."
8305743,Sales,27,"Colorful Vacations provide travel, tourism related solutions to the free individuals as well as corporate groups. Our company competency lies in designing the best services which is only for you. Agency ensures a vicarious experience of your desired trip before you experience it. To ensure the delivery to be effective and efficient our travel agency involves only the experts from our team who work on their expertise.Comapany Name is Colorful Vacations Private limited.Job keywords are sales,.Job Industry is Travel / Tourism.Other skills required are  .Job departments are Pre-Sales,Sales / BD.Salary provided is < Rs 50,000  - 3.5 Lakh/Yr.Job Description is as follows : Job Responsibilities:&bull; Attending to appointments, giving appropriate product presentations &amp; converting them into sales&bull; Explaining the destination packages.&bull; Creating desire for luxurious holidays and long-term holiday product.&bull; Generating own leads from the market for more presentations &amp; sales.&bull; Customer relationship to generate successful referral leads&bull; Maintaining healthy relationship with existing members&bull; Reporting in a prescribed format all calls, sales obtained from market &amp; other relevant market feed backs.&bull; Coordinating with internal operations to ensure the delivery of sale promisesJob Requirements:Good Communication SkillsTravel Background (Preferred)Want to pursue career in Travel SalesAbility to learnActive &amp; Enthusiastic."
8258121,Sales,27,"BookMyTourNow is India's leading online travel company founded in the year 2014. It started with offline Holiday Packages and Hotel bookings and has an online marketplace today. BookMyTourNow is the only travel-company which is non-funded yet profitable, even though all of our foreign-funded competitors are in losses! BookMyTourNow is the consumer brand of India's leading online travel company EELYSIUM INFOTAINMENT &amp; TECHNOLOGIES LLP. We strive to maintain an open culture where everyone is a hands-on contributor and feels comfortable sharing ideas and opinions. Our team spends hours designing each new feature and obsesses about the smallest of details. Created to empower the Indian traveller with instant booking and comprehensive choices, It aimed to offer a range of best-value products and services along with cutting-edge technology and dedicated round-the-clock customer support.After consolidating its position in the market as a brand recognised for its reliability and transparency, BookMyTourNow followed its success in India after starting operations in 2014.With the foresight to seize the opportunities in the domestic travel market, brought on by a slew of new airlines, BookMyTourNow offered travellers the convenience of online travel bookings at rock-bottom prices. Rapidly, BookMyTourNow became the preferred choice of millions of travellers who were delighted to be empowered by a few mouse clicks!BookMyTourNow ’s rise has been lead by the vision and the spirit of each one of its employees, for whom no idea was too big and no problem too difficult. With untiring innovation and determination,BookMyTourNow proactively began to diversify its product offering, adding a variety of online and offline products and services.BookMyTourNow also stayed ahead of the curve by continually evolving its technology to meet the ever changing demands of the rapidly developing global travel market.Steadily establishing itself across India and the world, BookMyTourNow simultaneously nurtured the growth of its offline businesses like its franchises and affiliates simultaneously, augmenting the brand’s already strong retail presence further. It is a one-stop-travel-shop that offers the broadest selection of travel products and services in India.BookMyTourNow ’s Products• International and Domestic Air Tickets, Holiday Packages and Hotels• Domestic Bus• Private Car and Taxi Rentals• Visa Support• Travel Insurance• B2B and Affiliate ServicesComapany Name is BookMyTourNow.Job keywords are negotiation, mapping,area, hr, calling, consultants, members, team, cold, prospecting, corporate, closing.Job Industry is Travel / Tourism.Other skills required are area,hr,calling,consultants,members,team,cold,prospecting,corporate,closing.Job departments are Distributor Sales Rep,Field Sales Executive.Salary provided is Rs 2.0  - 4.5 Lakh/Yr.Job Description is as follows : Key Responsibilities of the role:* Selling online recruitment solutions to corporate clients by assessing their business requirements.* Achieving sales targets through new client acquisition and growing existing client base.* Area Mapping, cold calling, prospecting, negotiation, closing on commercials and deals. Building and managing strong relationships with customers.* Here you will: Sell high-end, customized online recruitment solutions ,Interact with B2B clients, recruiters, corporate HR team members, consultants etc Exposure to EndtoEnd Sales cycle* Attractive incentives &amp; performance rewards and recognition."
